,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
1,2015-09-07,2411,N14E38,326,30,Cso,3,2,Beta,0.0,0.0,0.0,0.0
2,2015-09-07,2412,S08E58,306,20,Cro,3,3,Beta,0.0,0.0,0.0,0.0
0,2015-09-08,2409,N05W25,16,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
1,2015-09-08,2411,N14E24,327,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-09-08,2412,S07E44,307,40,Dao,7,4,Beta,0.0,0.0,0.0,0.0
3,2015-09-08,2413,N02W47,38,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-09-09,2409,N05W36,14,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
1,2015-09-09,2411,N14E10,328,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-09-09,2412,S07E30,308,30,Cso,8,7,Beta,0.0,0.0,0.0,0.0
0,2015-09-10,2409,N06W50,14,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
1,2015-09-10,2411,N14W02,326,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-09-10,2412,S08E17,307,30,Cro,7,6,Beta,0.0,0.0,0.0,0.0
3,2015-09-10,2414,S10E07,317,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-09-11,2411,N14W15,326,20,Hsx,1,2,Alpha,0.0,0.0,0.0,0.0
1,2015-09-11,2412,S09E04,307,30,Cro,7,6,Beta,0.0,0.0,0.0,0.0
2,2015-09-11,2414,S10W09,320,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-09-12,2411,N15W28,326,20,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-09-12,2412,S07W09,307,20,Cri,7,9,Beta,0.0,0.0,0.0,0.0
2,2015-09-12,2414,S10W20,318,80,Dai,6,10,Beta-Gamma,1.0,1.0,0.0,0.0
3,2015-09-12,2415,S21E68,230,100,Dao,5,7,Beta,5.0,0.0,0.0,0.0
4,2015-09-12,2416,S13W36,334,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2015-09-13,2411,N14W41,326,10,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-09-13,2412,S07W22,307,10,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
2,2015-09-13,2414,S11W34,319,180,Dai,9,12,Beta-Gamma,0.0,0.0,0.0,0.0
3,2015-09-13,2415,S21E53,232,130,Dai,8,7,Beta,0.0,0.0,0.0,0.0
4,2015-09-13,2416,S14W50,335,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
5,2015-09-13,2417,N23W48,333,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-09-14,2411,N15W54,326,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-09-14,2412,S07W35,307,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
2,2015-09-14,2414,S10W49,321,190,Dai,10,9,Beta,2.0,0.0,0.0,0.0
3,2015-09-14,2415,S22E41,231,170,Dai,10,11,Beta-Gamma,1.0,0.0,0.0,0.0
4,2015-09-14,2418,S15E69,203,120,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2015-09-15,2414,S10W61,319,170,Eso,11,5,Beta,0.0,0.0,0.0,0.0
1,2015-09-15,2415,S22E28,230,150,Cai,9,16,Beta-Gamma,5.0,0.0,0.0,0.0
2,2015-09-15,2418,S15E56,202,200,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2015-09-16,2414,S10W75,320,170,Eso,11,4,Beta,0.0,0.0,0.0,0.0
1,2015-09-16,2415,S22E14,231,150,Cai,9,16,Beta-Gamma,4.0,6.0,0.0,0.0
2,2015-09-16,2418,S15E42,203,200,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
3,2015-09-16,2419,N13E47,197,10,Bxo,3,5,Beta,0.0,0.0,0.0,0.0
0,2015-09-17,2414,S12W84,316,120,Hsx,2,1,Alpha,0.0,2.0,0.0,0.0
1,2015-09-17,2415,S20W02,234,190,Dac,10,20,Beta-Gamma,1.0,8.0,0.0,0.0
2,2015-09-17,2418,S16E30,202,250,Hhx,3,1,Alpha,0.0,0.0,0.0,0.0
3,2015-09-17,2419,N12E35,197,120,Dao,5,5,Beta,0.0,0.0,0.0,0.0
0,2015-09-18,2415,S20W16,235,230,Eac,11,30,Beta-Gamma,4.0,11.0,1.0,0.0
1,2015-09-18,2418,S14E19,200,210,Cso,7,4,Beta,0.0,0.0,0.0,0.0
2,2015-09-18,2419,N12E21,198,100,Cao,6,8,Beta,0.0,0.0,0.0,0.0
0,2015-09-19,2415,S19W29,235,190,Eac,12,19,Beta-Gamma,3.0,4.0,0.0,0.0
1,2015-09-19,2418,S14E05,201,230,Cho,6,5,Beta,0.0,0.0,0.0,0.0
2,2015-09-19,2419,N12E08,198,70,Cai,6,8,Beta,0.0,0.0,0.0,0.0
0,2015-09-20,2415,S19W41,233,240,Eac,12,19,Beta-Gamma,1.0,1.0,0.0,0.0
1,2015-09-20,2418,S14W07,199,230,Cho,7,6,Beta,0.0,0.0,0.0,0.0
2,2015-09-20,2419,N13W04,196,50,Cai,7,6,Beta,0.0,1.0,0.0,0.0
0,2015-09-21,2415,S19W56,235,240,Eac,13,12,Beta-Gamma,2.0,2.0,1.0,0.0
1,2015-09-21,2418,S15W21,200,210,Cao,6,5,Beta,0.0,0.0,0.0,0.0
2,2015-09-21,2419,N12W19,198,30,Cao,8,5,Beta,0.0,0.0,0.0,0.0
3,2015-09-21,2420,N09E71,108,270,Ekc,12,12,Beta-Gamma,1.0,0.0,1.0,0.0
0,2015-09-22,2415,S18W69,235,160,Eao,13,4,Beta-Gamma,1.0,0.0,0.0,0.0
1,2015-09-22,2418,S15W35,201,180,Cao,6,4,Beta,0.0,0.0,0.0,0.0
2,2015-09-22,2419,N13W32,198,20,Cro,4,4,Beta,0.0,0.0,0.0,0.0
3,2015-09-22,2420,N10E64,102,290,Ekc,13,16,Beta-Gamma,2.0,4.0,0.0,0.0
0,2015-09-23,2415,S18W81,233,160,Dso,9,3,Beta,0.0,0.0,0.0,0.0
1,2015-09-23,2418,S15W49,201,170,Cao,5,3,Beta,0.0,0.0,0.0,0.0
2,2015-09-23,2420,N10E50,102,280,Ekc,13,13,Beta-Gamma,2.0,0.0,0.0,0.0
3,2015-09-23,2421,N15E32,120,10,Bxo,4,7,Beta,0.0,0.0,0.0,0.0
4,2015-09-23,2422,S20E49,103,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-09-24,2415,S19W94,234,10,Bxo,1,1,Beta,0.0,2.0,0.0,0.0
1,2015-09-24,2418,S15W62,202,140,Hax,3,3,Alpha,0.0,0.0,0.0,0.0
2,2015-09-24,2420,N10E34,104,200,Eai,15,13,Beta-Gamma,0.0,0.0,0.0,0.0
3,2015-09-24,2421,N16E19,121,50,Cao,5,5,Beta,0.0,0.0,0.0,0.0
4,2015-09-24,2422,S20E36,104,90,Dao,5,11,Beta,4.0,4.0,0.0,0.0
5,2015-09-24,2423,S09W09,149,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2015-09-25,2418,S16W77,202,140,Hax,3,2,Alpha,0.0,0.0,0.0,0.0
1,2015-09-25,2420,N09E22,103,200,Eai,14,19,Beta-Gamma,0.0,0.0,0.0,0.0
2,2015-09-25,2421,N15E05,120,50,Cai,5,5,Beta,4.0,1.0,0.0,0.0
3,2015-09-25,2422,S20E24,101,150,Dai,8,9,Beta,2.0,1.0,0.0,0.0
4,2015-09-25,2423,S08W24,150,10,Cro,1,1,Beta,0.0,0.0,0.0,0.0
0,2015-09-26,2418,S15W88,201,60,Hax,3,2,Alpha,0.0,0.0,0.0,0.0
1,2015-09-26,2420,N10E09,102,150,Fai,16,17,Beta,0.0,0.0,0.0,0.0
2,2015-09-26,2421,N17W09,122,70,Dac,5,17,Beta,0.0,0.0,0.0,0.0
3,2015-09-26,2422,S20E10,102,310,Eko,11,17,Beta-Gamma,3.0,1.0,0.0,0.0
4,2015-09-26,2423,S08W37,149,10,Bxo,6,4,Beta,0.0,0.0,0.0,0.0
5,2015-09-26,2424,N12W30,142,20,Cro,3,3,Beta,0.0,0.0,0.0,0.0
6,2015-09-26,2425,S06W01,114,10,Bxi,3,2,Beta,0.0,0.0,0.0,0.0
7,2015-09-26,2426,N16E48,64,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-09-27,2420,N10W04,103,140,Fai,16,15,Beta-Gamma,0.0,0.0,0.0,0.0
1,2015-09-27,2421,N17W21,120,110,Dac,5,12,Beta,0.0,0.0,0.0,0.0
2,2015-09-27,2422,S20W03,102,410,Ekc,13,28,Beta-Gamma-Delta,3.0,3.0,0.0,0.0
3,2015-09-27,2423,S09W51,150,20,Cri,6,5,Beta,0.0,0.0,0.0,0.0
4,2015-09-27,2424,N12W44,143,20,Dro,3,3,Beta,0.0,0.0,0.0,0.0
5,2015-09-27,2425,S05W15,114,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
6,2015-09-27,2426,N16E34,66,10,Cro,4,2,Beta,0.0,0.0,0.0,0.0
0,2015-09-28,2420,N11W17,103,110,Fai,16,11,Beta,0.0,0.0,0.0,0.0
1,2015-09-28,2421,N16W35,121,100,Dai,6,11,Beta,0.0,0.0,0.0,0.0
2,2015-09-28,2422,S20W16,102,650,Ekc,14,25,Beta-Gamma-Delta,0.0,11.0,2.0,0.0
3,2015-09-28,2423,S09W65,152,100,Dai,6,14,Beta-Gamma,0.0,2.0,0.0,0.0
4,2015-09-28,2424,N12W58,144,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2015-09-28,2425,S05W27,114,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
6,2015-09-28,2426,N16E22,65,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
7,2015-09-28,2427,N18E49,37,30,Cro,4,10,Beta,0.0,0.0,0.0,0.0
0,2015-09-29,2420,N11W31,105,100,Eso,15,9,Beta,0.0,0.0,0.0,0.0
1,2015-09-29,2421,N16W50,124,10,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
2,2015-09-29,2422,S20W30,104,690,Fkc,16,25,Beta-Gamma-Delta,0.0,6.0,3.0,0.0
3,2015-09-29,2423,S09W80,154,180,Dac,10,9,Beta-Gamma,0.0,4.0,1.0,0.0
4,2015-09-29,2427,N18E35,39,60,Csi,6,9,Beta,0.0,0.0,0.0,0.0
5,2015-09-29,2428,S05W64,138,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-09-30,2420,N11W44,104,50,Cso,16,12,Beta,0.0,0.0,0.0,0.0
1,2015-09-30,2422,S18W42,102,950,Fkc,17,35,Beta-Gamma-Delta,0.0,6.0,6.0,0.0
2,2015-09-30,2423,S08W90,151,10,Bxo,2,2,Beta,0.0,1.0,3.0,0.0
3,2015-09-30,2427,N18E23,37,140,Cai,8,22,Beta,0.0,0.0,0.0,0.0
4,2015-09-30,2428,S04W76,136,20,Cro,2,4,Beta,0.0,1.0,0.0,0.0
0,2015-10-01,2420,N12W57,104,40,Cso,16,2,Beta,0.0,0.0,0.0,0.0
1,2015-10-01,2422,S18W55,102,860,Fkc,18,23,Beta-Gamma-Delta,0.0,7.0,2.0,0.0
2,2015-10-01,2427,N18E09,38,180,Dsi,9,12,Beta,0.0,0.0,0.0,0.0
3,2015-10-01,2428,S04W92,139,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-10-02,2420,N10W70,104,20,Cro,15,3,Beta,0.0,0.0,0.0,0.0
1,2015-10-02,2422,S17W69,103,750,Fkc,18,18,Beta-Gamma-Delta,0.0,5.0,1.0,0.0
2,2015-10-02,2427,N17W04,38,180,Dso,8,22,Beta,0.0,0.0,0.0,0.0
0,2015-10-03,2420,N11W84,105,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
1,2015-10-03,2422,S20W83,104,480,Fkc,16,11,Beta-Gamma-Delta,0.0,13.0,3.0,0.0
2,2015-10-03,2427,N18W17,38,180,Cai,9,14,Beta,0.0,0.0,0.0,0.0
0,2015-10-04,2420,N14W91,99,30,Hax,2,1,Alpha,0.0,2.0,0.0,0.0
1,2015-10-04,2422,S20W89,97,270,Dko,9,5,Beta,0.0,5.0,0.0,0.0
2,2015-10-04,2427,N18W30,38,180,Dai,8,11,Beta-Gamma,2.0,2.0,0.0,0.0
0,2015-10-05,2427,N18W44,38,150,Dai,9,8,Beta,1.0,0.0,0.0,0.0
0,2015-10-06,2427,N18W58,39,110,Cao,9,5,Beta,0.0,0.0,0.0,0.0
0,2015-10-07,2427,N16W72,40,100,Cso,3,2,Beta,1.0,0.0,0.0,0.0
1,2015-10-07,2429,S17E56,272,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2015-10-08,2427,N16W86,41,100,Hsx,2,1,Alpha,3.0,0.0,0.0,0.0
1,2015-10-08,2429,S19E42,273,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-10-09,2429,S19E32,270,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
1,2015-10-09,2430,S17E60,242,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-10-10,2430,S17E47,241,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-10-11,2430,S17E33,242,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-11,2431,S17E75,200,30,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-10-12,2430,S17E19,243,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-12,2431,S18E61,201,50,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-10-12,2432,S23E43,219,20,Cro,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-10-13,2430,S17E08,241,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-13,2431,S17E46,203,50,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-10-13,2432,S22E30,219,20,Cro,4,5,Beta,0.0,0.0,0.0,0.0
3,2015-10-13,2433,N19W55,304,30,Dri,4,4,Beta,0.0,0.0,0.0,0.0
0,2015-10-14,2431,S17E34,202,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-14,2432,S21E17,219,20,Cro,4,7,Beta,0.0,0.0,0.0,0.0
2,2015-10-14,2433,N19W69,305,30,Dri,4,6,Beta,0.0,0.0,0.0,0.0
3,2015-10-14,2434,S08E74,162,40,Cao,1,4,Beta,2.0,5.0,0.0,0.0
0,2015-10-15,2431,S17E20,202,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-15,2432,S21E03,219,20,Dro,6,5,Beta,1.0,0.0,0.0,0.0
2,2015-10-15,2433,N19W83,305,10,Axx,3,2,Alpha,0.0,0.0,0.0,0.0
3,2015-10-15,2434,S08E60,162,50,Cai,7,8,Beta-Gamma,3.0,2.0,0.0,0.0
0,2015-10-16,2431,S17E07,202,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-16,2432,S21W11,220,20,Dro,6,6,Beta,0.0,0.0,0.0,0.0
2,2015-10-16,2434,S10E48,163,50,Dao,8,12,Beta-Gamma,4.0,14.0,1.0,0.0
0,2015-10-17,2431,S18W07,203,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-17,2432,S21W23,219,10,Bxo,7,4,Beta,0.0,0.0,0.0,0.0
2,2015-10-17,2434,S10E34,162,150,Dai,7,22,Beta-Gamma,3.0,6.0,1.0,0.0
3,2015-10-17,2435,S17E74,122,20,Hax,2,1,Alpha,0.0,1.0,0.0,0.0
0,2015-10-18,2431,S18W19,202,20,Cso,2,3,Beta,0.0,0.0,0.0,0.0
1,2015-10-18,2432,S22W38,221,10,Bxo,7,3,Beta,0.0,0.0,0.0,0.0
2,2015-10-18,2434,S10E20,163,260,Dki,7,20,Beta-Gamma-Delta,0.0,6.0,0.0,0.0
3,2015-10-18,2435,S15E60,123,30,Hax,1,1,Alpha,0.0,4.0,0.0,0.0
4,2015-10-18,2436,N09E71,112,80,Dai,9,6,Beta-Gamma,0.0,0.0,0.0,0.0
0,2015-10-19,2431,S19W30,200,10,Cao,2,2,Beta,0.0,0.0,0.0,0.0
1,2015-10-19,2434,S10E06,164,220,Dai,8,11,Beta,0.0,0.0,0.0,0.0
2,2015-10-19,2435,S15E45,125,30,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-10-19,2436,N09E58,112,210,Eai,12,16,Beta-Gamma,0.0,2.0,0.0,0.0
4,2015-10-19,2437,S19E74,96,60,Hax,2,1,Alpha,0.0,1.0,0.0,0.0
0,2015-10-20,2431,S19W44,200,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-20,2434,S10W08,164,230,Dac,8,16,Beta,0.0,3.0,0.0,0.0
2,2015-10-20,2435,S15E31,125,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-10-20,2436,N09E44,112,260,Ekc,14,20,Beta-Gamma,1.0,3.0,0.0,0.0
4,2015-10-20,2437,S19E60,96,60,Cao,6,6,Beta,0.0,0.0,0.0,0.0
0,2015-10-21,2434,S10W22,165,210,Dai,6,14,Beta,0.0,0.0,0.0,0.0
1,2015-10-21,2435,S15E17,126,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-10-21,2436,N09E30,113,240,Eai,14,18,Beta-Delta,2.0,2.0,0.0,0.0
3,2015-10-21,2437,S20E46,97,50,Cao,6,4,Beta,0.0,2.0,0.0,0.0
0,2015-10-22,2434,S10W36,166,180,Cao,4,6,Beta,0.0,0.0,0.0,0.0
1,2015-10-22,2435,S15E03,127,20,Cro,1,2,Beta,0.0,0.0,0.0,0.0
2,2015-10-22,2436,N08E16,114,290,Eki,14,23,Beta-Delta,1.0,8.0,0.0,0.0
3,2015-10-22,2437,S20E32,98,20,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
0,2015-10-23,2434,S10W48,165,90,Cao,3,5,Beta,0.0,1.0,0.0,0.0
1,2015-10-23,2435,S15W09,126,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-10-23,2436,N08E06,111,280,Eki,14,22,Beta-Gamma,0.0,0.0,0.0,0.0
3,2015-10-23,2437,S20E18,99,20,Cao,3,3,Beta,0.0,0.0,0.0,0.0
4,2015-10-23,2438,S18W25,142,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
5,2015-10-23,2439,N17E76,41,60,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-10-24,2434,S09W61,165,90,Cao,2,6,Beta,0.0,0.0,0.0,0.0
1,2015-10-24,2435,S15W21,125,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-10-24,2436,N09W06,110,250,Eki,14,21,Beta,2.0,0.0,0.0,0.0
3,2015-10-24,2437,S19E05,99,20,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-10-24,2438,S18W38,142,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2015-10-24,2439,N17E63,41,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-10-25,2434,S11W75,166,20,Cao,2,4,Beta,2.0,3.0,0.0,0.0
1,2015-10-25,2435,S15W34,125,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-10-25,2436,N09W19,110,240,Eso,14,17,Beta,1.0,0.0,0.0,0.0
3,2015-10-25,2437,S19W08,99,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-10-25,2439,N17E51,40,30,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-10-26,2435,S15W49,126,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-26,2436,N09W34,111,230,Esi,14,20,Beta,0.0,0.0,0.0,0.0
2,2015-10-26,2437,S19W21,98,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-10-26,2439,N16E37,40,30,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-10-27,2435,S13W62,125,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-10-27,2436,N09W46,110,170,Esi,14,12,Beta,1.0,0.0,0.0,0.0
2,2015-10-27,2437,S21W33,97,10,Axx,3,2,Alpha,0.0,1.0,0.0,0.0
3,2015-10-27,2439,N16E24,39,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-10-27,2440,N20W02,66,40,Cso,2,6,Beta,0.0,0.0,0.0,0.0
0,2015-10-28,2436,N08W61,110,110,Eso,13,6,Beta,0.0,1.0,0.0,0.0
1,2015-10-28,2437,S21W47,98,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-10-28,2439,N16E11,40,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-10-28,2440,N19W16,67,30,Dao,4,4,Beta,0.0,0.0,0.0,0.0
4,2015-10-28,2441,N14E47,3,30,Dro,3,2,Beta,0.0,0.0,0.0,0.0
0,2015-10-29,2436,N08W74,110,100,Cao,15,2,Beta,0.0,2.0,0.0,0.0
1,2015-10-29,2437,S18W62,98,20,Cro,3,7,Beta,0.0,2.0,0.0,0.0
2,2015-10-29,2440,N19W31,67,30,Dso,4,4,Beta,0.0,0.0,0.0,0.0
3,2015-10-29,2441,N14E33,3,20,Dro,3,2,Beta,0.0,0.0,0.0,0.0
4,2015-10-29,2442,N16E09,27,20,Cao,3,6,Beta,0.0,0.0,0.0,0.0
0,2015-10-30,2436,N09W89,112,60,Cao,8,3,Beta,0.0,0.0,0.0,0.0
1,2015-10-30,2437,S17W76,100,30,Cso,2,1,Beta,0.0,0.0,0.0,0.0
2,2015-10-30,2440,N20W44,68,30,Dao,5,3,Beta,0.0,1.0,0.0,0.0
3,2015-10-30,2441,N14E20,3,30,Cai,5,7,Beta,0.0,0.0,0.0,0.0
4,2015-10-30,2442,N15W03,27,30,Dro,7,5,Beta,0.0,0.0,0.0,0.0
5,2015-10-30,2443,N05E67,316,330,Ehc,15,9,Beta,0.0,10.0,0.0,0.0
6,2015-10-30,2444,S04E61,323,10,Cro,2,3,Beta,0.0,0.0,0.0,0.0
0,2015-10-31,2440,N19W57,68,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
1,2015-10-31,2441,N14E08,3,20,Cro,4,4,Beta,0.0,0.0,0.0,0.0
2,2015-10-31,2442,N16W17,28,20,Cro,8,4,Beta,0.0,0.0,0.0,0.0
3,2015-10-31,2443,N06E56,315,560,Ekc,15,25,Beta-Gamma-Delta,0.0,12.0,0.0,0.0
4,2015-10-31,2444,S04E46,325,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-11-01,2440,N18W72,70,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-11-01,2441,N15W06,4,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
2,2015-11-01,2442,N16W35,33,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-11-01,2443,N07E43,315,640,Ekc,15,28,Beta-Gamma-Delta,0.0,14.0,1.0,0.0
0,2015-11-02,2442,N16W50,35,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-11-02,2443,N07E29,316,650,Fkc,18,28,Beta-Gamma,1.0,14.0,0.0,0.0
2,2015-11-02,2445,N15W42,27,50,Dai,6,14,Beta,0.0,0.0,0.0,0.0
3,2015-11-02,2446,N15W04,349,20,Cro,4,5,Beta,0.0,0.0,0.0,0.0
0,2015-11-03,2441,N15W32,4,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
1,2015-11-03,2443,N06E16,314,590,Fkc,17,36,Beta-Delta,0.0,1.0,0.0,0.0
2,2015-11-03,2445,N15W55,26,240,Dac,8,13,Beta,0.0,7.0,0.0,0.0
3,2015-11-03,2446,N15W17,349,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2015-11-04,2443,N06E03,314,560,Fkc,17,52,Beta-Delta,1.0,2.0,0.0,0.0
1,2015-11-04,2445,N16W69,26,200,Eac,11,10,Beta-Delta,0.0,3.0,0.0,0.0
2,2015-11-04,2447,N03E23,295,20,Cro,2,3,Beta,0.0,0.0,0.0,0.0
0,2015-11-05,2443,N06W09,314,370,Fkc,18,40,Beta-Delta,0.0,3.0,1.0,0.0
1,2015-11-05,2445,N17W80,25,140,Eai,12,6,Beta,3.0,3.0,2.0,0.0
2,2015-11-05,2447,N03E10,295,10,Cro,4,4,Beta,0.0,0.0,0.0,0.0
3,2015-11-05,2448,N06E72,233,60,Dso,5,3,Beta,0.0,1.0,0.0,0.0
0,2015-11-06,2443,N07W23,315,280,Fhc,17,25,Beta,1.0,0.0,0.0,0.0
1,2015-11-06,2445,N16W90,22,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-11-06,2447,N03W02,294,10,Bxo,6,3,Beta,0.0,0.0,0.0,0.0
3,2015-11-06,2448,N06E59,233,110,Dai,10,6,Beta,0.0,0.0,0.0,0.0
0,2015-11-07,2443,N07W37,316,220,Fsc,16,21,Beta,0.0,0.0,0.0,0.0
1,2015-11-07,2446,N16W71,350,20,Cro,2,5,Beta,0.0,1.0,0.0,0.0
2,2015-11-07,2447,N04W15,294,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-11-07,2448,N06E45,234,140,Dao,8,5,Beta,0.0,1.0,0.0,0.0
4,2015-11-07,2449,S12E72,207,30,Cro,4,4,Beta,0.0,3.0,0.0,0.0
0,2015-11-08,2443,N06W52,318,190,Eso,12,9,Beta,0.0,0.0,0.0,0.0
1,2015-11-08,2448,N05E37,229,80,Cao,6,7,Beta,0.0,1.0,0.0,0.0
2,2015-11-08,2449,S12E57,209,150,Dao,8,6,Beta,0.0,2.0,0.0,0.0
3,2015-11-08,2450,S23E66,200,10,Bxo,5,3,Beta,0.0,1.0,0.0,0.0
4,2015-11-08,2451,N03E24,242,30,Cro,2,4,Beta,0.0,0.0,0.0,0.0
0,2015-11-09,2443,N06W69,322,120,Cso,7,4,Beta,0.0,0.0,0.0,0.0
1,2015-11-09,2448,N05E25,228,60,Cao,4,4,Beta,0.0,0.0,0.0,0.0
2,2015-11-09,2449,S12E46,207,150,Dao,8,8,Beta,1.0,0.0,0.0,0.0
3,2015-11-09,2450,S23E50,203,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
4,2015-11-09,2451,N03E11,242,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-11-10,2443,N05W82,321,130,Cso,6,3,Beta,0.0,1.0,0.0,0.0
1,2015-11-10,2448,N06E12,226,80,Cao,4,9,Beta,0.0,0.0,0.0,0.0
2,2015-11-10,2449,S11E32,206,140,Dai,9,13,Beta,0.0,0.0,1.0,0.0
3,2015-11-10,2451,N03W02,241,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2015-11-11,2443,N07W95,321,60,Hsx,1,1,Alpha,1.0,2.0,0.0,0.0
1,2015-11-11,2448,N06W00,224,60,Cao,4,8,Beta,0.0,0.0,0.0,0.0
2,2015-11-11,2449,S13E18,206,120,Dai,9,14,Beta,1.0,0.0,0.0,0.0
3,2015-11-11,2451,N05W17,243,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2015-11-12,2448,N04W15,227,30,Cao,4,7,Beta,0.0,0.0,0.0,0.0
1,2015-11-12,2449,S12E05,206,60,Dai,10,14,Beta,0.0,0.0,0.0,0.0
